2859.000000,2234.000000,2282.000000,2398.000000,1805.000000,2377.000000
2845.000000,2233.000000,2312.000000,2400.000000,1787.000000,2374.000000
2832.000000,2238.000000,2324.000000,2406.000000,1772.000000,2369.000000
2822.000000,2238.000000,2379.000000,2405.000000,1759.000000,2365.000000
2806.000000,2239.000000,2411.000000,2407.000000,1740.000000,2357.000000
2792.000000,2240.000000,2444.000000,2408.000000,1730.000000,2358.000000
2771.000000,2243.000000,2468.000000,2412.000000,1714.000000,2354.000000
2755.000000,2246.000000,2500.000000,2412.000000,1709.000000,2349.000000
2734.000000,2250.000000,2528.000000,2415.000000,1697.000000,2342.000000
2712.000000,2252.000000,2555.000000,2415.000000,1692.000000,2343.000000
2688.000000,2253.000000,2576.000000,2417.000000,1675.000000,2335.000000
2662.000000,2258.000000,2618.000000,2426.000000,1677.000000,2327.000000
2644.000000,2259.000000,2625.000000,2419.000000,1671.000000,2334.000000
2606.000000,2266.000000,2657.000000,2421.000000,1662.000000,2323.000000
2580.000000,2267.000000,2682.000000,2420.000000,1664.000000,2323.000000
2549.000000,2274.000000,2692.000000,2423.000000,1660.000000,2317.000000
2528.000000,2268.000000,2725.000000,2425.000000,1676.000000,2325.000000
2491.000000,2269.000000,2745.000000,2427.000000,1678.000000,2327.000000
2466.000000,2273.000000,2767.000000,2424.000000,1682.000000,2312.000000
2442.000000,2294.000000,2770.000000,2425.000000,1680.000000,2302.000000
2416.000000,2282.000000,2803.000000,2413.000000,1717.000000,2300.000000
2384.000000,2286.000000,2818.000000,2416.000000,1716.000000,2298.000000
2355.000000,2290.000000,2836.000000,2416.000000,1726.000000,2298.000000
2325.000000,2294.000000,2848.000000,2414.000000,1740.000000,2290.000000
2305.000000,2310.000000,2848.000000,2405.000000,1748.000000,2290.000000
2269.000000,2294.000000,2858.000000,2411.000000,1757.000000,2285.000000
2230.000000,2308.000000,2873.000000,2411.000000,1780.000000,2286.000000
2192.000000,2315.000000,2884.000000,2410.000000,1799.000000,2285.000000
2158.000000,2318.000000,2876.000000,2405.000000,1818.000000,2282.000000
2135.000000,2319.000000,2890.000000,2402.000000,1840.000000,2280.000000
2099.000000,2321.000000,2891.000000,2401.000000,1862.000000,2278.000000
2073.000000,2325.000000,2899.000000,2403.000000,1892.000000,2274.000000
2039.000000,2332.000000,2901.000000,2396.000000,1914.000000,2276.000000
2009.000000,2335.000000,2894.000000,2394.000000,1935.000000,2277.000000
1979.000000,2337.000000,2894.000000,2387.000000,1967.000000,2275.000000
1953.000000,2342.000000,2898.000000,2386.000000,1996.000000,2274.000000
1920.000000,2344.000000,2894.000000,2382.000000,2025.000000,2272.000000
1895.000000,2351.000000,2886.000000,2379.000000,2057.000000,2274.000000
1882.000000,2351.000000,2889.000000,2375.000000,2097.000000,2275.000000
1846.000000,2356.000000,2857.000000,2373.000000,2108.000000,2272.000000
1827.000000,2365.000000,2849.000000,2371.000000,2136.000000,2278.000000
1806.000000,2365.000000,2845.000000,2359.000000,2168.000000,2272.000000
1777.000000,2368.000000,2827.000000,2359.000000,2204.000000,2279.000000
1751.000000,2373.000000,2817.000000,2352.000000,2232.000000,2274.000000
1735.000000,2374.000000,2798.000000,2350.000000,2265.000000,2279.000000
1717.000000,2379.000000,2785.000000,2349.000000,2291.000000,2280.000000
1702.000000,2381.000000,2763.000000,2345.000000,2322.000000,2282.000000
1679.000000,2384.000000,2740.000000,2341.000000,2350.000000,2286.000000
1669.000000,2387.000000,2718.000000,2348.000000,2375.000000,2291.000000
1666.000000,2387.000000,2702.000000,2336.000000,2412.000000,2292.000000
1644.000000,2385.000000,2686.000000,2322.000000,2445.000000,2287.000000
1630.000000,2389.000000,2655.000000,2323.000000,2472.000000,2291.000000
1624.000000,2386.000000,2644.000000,2330.000000,2501.000000,2290.000000
1609.000000,2391.000000,2602.000000,2316.000000,2530.000000,2300.000000
1606.000000,2391.000000,2587.000000,2313.000000,2557.000000,2301.000000
1598.000000,2392.000000,2563.000000,2307.000000,2589.000000,2299.000000
1600.000000,2392.000000,2529.000000,2305.000000,2610.000000,2306.000000
1604.000000,2393.000000,2501.000000,2299.000000,2640.000000,2306.000000
1599.000000,2393.000000,2463.000000,2297.000000,2662.000000,2311.000000
1605.000000,2391.000000,2446.000000,2293.000000,2689.000000,2314.000000
1607.000000,2393.000000,2422.000000,2292.000000,2708.000000,2315.000000
1606.000000,2388.000000,2382.000000,2287.000000,2725.000000,2327.000000
1621.000000,2393.000000,2364.000000,2285.000000,2752.000000,2325.000000
1626.000000,2392.000000,2336.000000,2283.000000,2770.000000,2330.000000
1636.000000,2390.000000,2322.000000,2280.000000,2788.000000,2332.000000
1646.000000,2388.000000,2274.000000,2277.000000,2805.000000,2332.000000
1666.000000,2387.000000,2217.000000,2275.000000,2826.000000,2336.000000
1677.000000,2385.000000,2205.000000,2272.000000,2838.000000,2338.000000
1702.000000,2384.000000,2189.000000,2271.000000,2857.000000,2325.000000
1722.000000,2384.000000,2164.000000,2268.000000,2874.000000,2356.000000
1744.000000,2378.000000,2143.000000,2267.000000,2896.000000,2356.000000
1762.000000,2378.000000,2102.000000,2267.000000,2890.000000,2359.000000
1785.000000,2376.000000,2080.000000,2264.000000,2906.000000,2362.000000
1804.000000,2378.000000,2041.000000,2265.000000,2909.000000,2375.000000
1837.000000,2372.000000,2024.000000,2262.000000,2917.000000,2371.000000
1859.000000,2368.000000,1995.000000,2263.000000,2924.000000,2375.000000
1883.000000,2366.000000,1959.000000,2259.000000,2922.000000,2381.000000
1919.000000,2363.000000,1944.000000,2258.000000,2935.000000,2385.000000
1946.000000,2362.000000,1912.000000,2262.000000,2927.000000,2393.000000
1971.000000,2354.000000,1888.000000,2256.000000,2926.000000,2394.000000
1995.000000,2351.000000,1845.000000,2256.000000,2916.000000,2393.000000
2040.000000,2347.000000,1851.000000,2257.000000,2918.000000,2396.000000
2052.000000,2342.000000,1825.000000,2256.000000,2902.000000,2401.000000
2088.000000,2341.000000,1809.000000,2260.000000,2895.000000,2406.000000
2113.000000,2338.000000,1785.000000,2260.000000,2886.000000,2408.000000
2152.000000,2332.000000,1763.000000,2261.000000,2866.000000,2412.000000
2193.000000,2329.000000,1755.000000,2259.000000,2862.000000,2415.000000
2215.000000,2327.000000,1728.000000,2266.000000,2829.000000,2417.000000
2237.000000,2321.000000,1713.000000,2266.000000,2820.000000,2421.000000
2269.000000,2318.000000,1701.000000,2265.000000,2807.000000,2423.000000
2294.000000,2313.000000,1694.000000,2270.000000,2791.000000,2428.000000
2322.000000,2309.000000,1673.000000,2269.000000,2770.000000,2430.000000
2357.000000,2307.000000,1672.000000,2271.000000,2754.000000,2431.000000
2387.000000,2293.000000,1660.000000,2274.000000,2733.000000,2429.000000
2420.000000,2296.000000,1664.000000,2275.000000,2718.000000,2434.000000
2443.000000,2294.000000,1641.000000,2281.000000,2673.000000,2436.000000
2485.000000,2291.000000,1662.000000,2284.000000,2670.000000,2436.000000
2512.000000,2288.000000,1643.000000,2287.000000,2645.000000,2437.000000
2544.000000,2280.000000,1669.000000,2289.000000,2624.000000,2437.000000
2566.000000,2278.000000,1664.000000,2291.000000,2598.000000,2439.000000
2590.000000,2277.000000,1661.000000,2293.000000,2572.000000,2442.000000
2622.000000,2271.000000,1671.000000,2299.000000,2545.000000,2437.000000
