2093.000000,2310.000000,2481.000000,2339.000000,2281.000000,2356.000000
2083.000000,2311.000000,2474.000000,2341.000000,2287.000000,2360.000000
2083.000000,2311.000000,2477.000000,2338.000000,2305.000000,2356.000000
2071.000000,2311.000000,2467.000000,2340.000000,2315.000000,2357.000000
2064.000000,2314.000000,2455.000000,2340.000000,2320.000000,2356.000000
2067.000000,2313.000000,2460.000000,2341.000000,2335.000000,2356.000000
2058.000000,2313.000000,2442.000000,2338.000000,2347.000000,2356.000000
2052.000000,2314.000000,2430.000000,2339.000000,2357.000000,2355.000000
2044.000000,2313.000000,2424.000000,2339.000000,2361.000000,2353.000000
2038.000000,2312.000000,2415.000000,2341.000000,2366.000000,2360.000000
2041.000000,2315.000000,2410.000000,2343.000000,2380.000000,2354.000000
2033.000000,2312.000000,2400.000000,2337.000000,2391.000000,2359.000000
2034.000000,2311.000000,2390.000000,2339.000000,2399.000000,2354.000000
2028.000000,2313.000000,2378.000000,2338.000000,2402.000000,2352.000000
2031.000000,2311.000000,2370.000000,2340.000000,2411.000000,2354.000000
2029.000000,2311.000000,2362.000000,2338.000000,2423.000000,2355.000000
2034.000000,2309.000000,2346.000000,2340.000000,2429.000000,2357.000000
2028.000000,2311.000000,2341.000000,2337.000000,2442.000000,2356.000000
2036.000000,2312.000000,2332.000000,2338.000000,2452.000000,2355.000000
2038.000000,2315.000000,2324.000000,2341.000000,2464.000000,2364.000000
2038.000000,2314.000000,2323.000000,2338.000000,2465.000000,2358.000000
2037.000000,2314.000000,2297.000000,2341.000000,2464.000000,2358.000000
2044.000000,2315.000000,2287.000000,2342.000000,2474.000000,2355.000000
2044.000000,2314.000000,2272.000000,2342.000000,2486.000000,2359.000000
2053.000000,2313.000000,2262.000000,2342.000000,2486.000000,2357.000000
2060.000000,2312.000000,2245.000000,2342.000000,2493.000000,2357.000000
2063.000000,2313.000000,2213.000000,2342.000000,2501.000000,2361.000000
2080.000000,2311.000000,2211.000000,2342.000000,2517.000000,2367.000000
2082.000000,2313.000000,2208.000000,2340.000000,2509.000000,2357.000000
2091.000000,2313.000000,2205.000000,2341.000000,2510.000000,2358.000000
2100.000000,2311.000000,2199.000000,2339.000000,2512.000000,2354.000000
2101.000000,2310.000000,2189.000000,2340.000000,2519.000000,2360.000000
2113.000000,2309.000000,2181.000000,2340.000000,2518.000000,2356.000000
2119.000000,2311.000000,2169.000000,2343.000000,2513.000000,2354.000000
2126.000000,2318.000000,2160.000000,2338.000000,2514.000000,2352.000000
2138.000000,2313.000000,2156.000000,2340.000000,2515.000000,2357.000000
2152.000000,2312.000000,2151.000000,2340.000000,2517.000000,2357.000000
2157.000000,2314.000000,2139.000000,2338.000000,2523.000000,2355.000000
2174.000000,2312.000000,2140.000000,2338.000000,2523.000000,2356.000000
2181.000000,2310.000000,2128.000000,2340.000000,2520.000000,2356.000000
2191.000000,2312.000000,2112.000000,2339.000000,2513.000000,2358.000000
2212.000000,2313.000000,2134.000000,2342.000000,2521.000000,2361.000000
2211.000000,2319.000000,2097.000000,2342.000000,2509.000000,2358.000000
2234.000000,2316.000000,2092.000000,2341.000000,2509.000000,2360.000000
2244.000000,2309.000000,2102.000000,2338.000000,2505.000000,2360.000000
2259.000000,2310.000000,2098.000000,2339.000000,2499.000000,2356.000000
2263.000000,2312.000000,2078.000000,2338.000000,2498.000000,2355.000000
2280.000000,2311.000000,2090.000000,2339.000000,2488.000000,2356.000000
2292.000000,2314.000000,2083.000000,2341.000000,2481.000000,2355.000000
